stop_lat,zone_id,stop_lon,stop_url,stop_id,stop_name,location_type,stop_code
49.791801231,,-97.2040491305,https://winnipegtransit.com/stops/62095,62095,Northbound Bridge Lake at Bison,0,62095
49.8749266577,,-97.2577545104,https://winnipegtransit.com/stops/20269,20269,Eastbound Portage at Rita,0,20269
49.8971584081,,-97.0595814963,https://winnipegtransit.com/stops/40785,40785_merged_67115,Northbound Kildonan Place Hub at Kildonan Place,0,40785
49.9175032072,,-97.2119624807,https://winnipegtransit.com/stops/20432,20432_merged_67152,Westbound RRC Polytech at RRC Polytech,0,20432
49.8962200871,,-97.0647852481,https://winnipegtransit.com/stops/40778,40778,Northbound Crossroads Station Access at Regent South,0,40778
49.8959825001,,-97.065101098,https://winnipegtransit.com/stops/40777,40777,Southbound Crossroads Station Access at Regent South,0,40777
49.9008617238,,-96.9641217612,https://winnipegtransit.com/stops/40776,40776,Southbound Alex Taylor at Kildare,0,40776
49.8979811605,,-97.0641299233,https://winnipegtransit.com/stops/40775,40775,Northbound Stapon at Regent North,0,40775
49.898076171,,-97.0644324784,https://winnipegtransit.com/stops/40774,40774,Southbound Stapon at Regent North,0,40774
49.8899787795,,-97.0254516728,https://winnipegtransit.com/stops/40773,40773,Southbound Plessis at Kernaghan,0,40773
49.8953395977,,-97.0280734717,https://winnipegtransit.com/stops/40772,40772,Westbound Regent at Chrislind,0,40772
49.89508202,,-97.028794124,https://winnipegtransit.com/stops/40771,40771,Eastbound Regent at Chrislind,0,40771
49.8327398681,,-97.1093042847,https://winnipegtransit.com/stops/50404,50404,Westbound Abinojii Mikanah at Dakota,0,50404
49.8326803846,,-97.1084165891,https://winnipegtransit.com/stops/50405,50405,Eastbound Abinojii Mikanah at Dakota,0,50405
49.8382112567,,-97.0924567984,https://winnipegtransit.com/stops/50406,50406,Eastbound Abinojii Mikanah at St. Anne's,0,50406
49.8382966867,,-97.0932740157,https://winnipegtransit.com/stops/50407,50407,Westbound Abinojii Mikanah at St. Anne's,0,50407
49.8232016276,,-97.1384986408,https://winnipegtransit.com/stops/50400,50400,Westbound Abinojii Mikanah at River,0,50400
49.8228099798,,-97.1376377454,https://winnipegtransit.com/stops/50401,50401,Eastbound Abinojii Mikanah at River,0,50401
49.8305403616,,-97.1156337942,https://winnipegtransit.com/stops/50402,50402,Westbound Abinojii Mikanah at St. Mary's,0,50402
49.8304966418,,-97.1146064601,https://winnipegtransit.com/stops/50403,50403,Eastbound Abinojii Mikanah at St. Mary's,0,50403
49.8353562831,,-97.1108850173,https://winnipegtransit.com/stops/50408,50408,Westbound Beliveau at Dakota,0,50408
49.8601286507,,-97.1302617555,https://winnipegtransit.com/stops/10058,10058_merged_67080,Northbound Osborne at Balfour,0,10058
49.88407038,,-97.1803023895,https://winnipegtransit.com/stops/10555,10555_merged_67141,Westbound Portage at Wall,0,10555
49.8288306783,,-97.1029350955,https://winnipegtransit.com/stops/50660,50660,Eastbound Meadowood at Wakopa,0,50660
49.8303902043,,-97.1003988361,https://winnipegtransit.com/stops/50661,50661,Eastbound Meadowood at Brentford,0,50661
49.831550257,,-97.0976416792,https://winnipegtransit.com/stops/50662,50662,Eastbound Meadowood at Ashworth,0,50662
49.8304291275,,-97.1005780872,https://winnipegtransit.com/stops/50665,50665,Westbound Meadowood at Brentford,0,50665
49.828475899,,-97.1043395052,https://winnipegtransit.com/stops/50666,50666,Westbound Meadowood at Hollyhock,0,50666
49.8074104575,,-97.2152718411,https://winnipegtransit.com/stops/60938,60938,Southbound Scurfield at Izatt School,0,60938
49.8263591536,,-97.0932150758,https://winnipegtransit.com/stops/50668,50668,Southbound Ashworth at Whitley,0,50668
49.8246063994,,-97.0916572038,https://winnipegtransit.com/stops/50669,50669,Southbound Ashworth at Novavista,0,50669
49.8065490459,,-97.2084235867,https://winnipegtransit.com/stops/60935,60935,Eastbound Scurfield at Sheffield,0,60935
49.8044820806,,-97.2097090418,https://winnipegtransit.com/stops/60934,60934,Eastbound Scurfield at Beacon Hill,0,60934
49.803510683,,-97.2132054746,https://winnipegtransit.com/stops/60933,60933,Eastbound Scurfield at Vineland,0,60933
49.869393539,,-97.2110815929,https://winnipegtransit.com/stops/60932,60932,Southbound Edgeland at Tuxedo,0,60932
49.8668130178,,-97.2111490948,https://winnipegtransit.com/stops/60931,60931,Northbound Edgeland at Corydon,0,60931
49.8096069347,,-97.2124667048,https://winnipegtransit.com/stops/60930,60930,Southbound Scurfield at Fleetwood West,0,60930
49.9431993237,,-97.0879504312,https://winnipegtransit.com/stops/40391,40391,Northbound Henderson at Slater,0,40391
49.7908341116,,-97.1973878155,https://winnipegtransit.com/stops/61228,61228,Eastbound South Town at Centre,0,61228
49.7968533399,,-97.1974839201,https://winnipegtransit.com/stops/61229,61229,Northbound Centre at Park East,0,61229
49.9412488452,,-97.0896723134,https://winnipegtransit.com/stops/40390,40390,Northbound Henderson at Edison,0,40390
49.7930279168,,-97.2060046335,https://winnipegtransit.com/stops/61224,61224,Westbound Bridge Lake at Red Spruce,0,61224
49.7914107831,,-97.2038134713,https://winnipegtransit.com/stops/61225,61225,Westbound Bridge Lake at Bankfield,0,61225
49.7902134047,,-97.2020098381,https://winnipegtransit.com/stops/61226,61226,Westbound Bridge Lake at Willow Creek,0,61226
49.789831967,,-97.1988838991,https://winnipegtransit.com/stops/61227,61227,Eastbound South Town at Kenaston,0,61227
49.8000573126,,-97.2027986733,https://winnipegtransit.com/stops/61220,61220,Westbound Bridge Lake at Rose Garden,0,61220
49.7988071069,,-97.205124013,https://winnipegtransit.com/stops/61221,61221,Westbound Bridge Lake at Sablewood,0,61221
49.7974977487,,-97.2071179053,https://winnipegtransit.com/stops/61222,61222,Westbound Bridge Lake at Water Bend,0,61222
49.7951023786,,-97.2075259681,https://winnipegtransit.com/stops/61223,61223,Westbound Bridge Lake at Lake Bend,0,61223
49.9442280269,,-97.0870594417,https://winnipegtransit.com/stops/40392,40392,Northbound Henderson at Sutton,0,40392
49.8860919869,,-97.0317359479,https://winnipegtransit.com/stops/40823,40823,Westbound Dugald at Guy Savoie,0,40823
49.9330570212,,-97.1206123198,https://winnipegtransit.com/stops/30044,30044_merged_67074,Northbound Main at Seven Oaks,0,30044
49.8456485529,,-97.1533549908,https://winnipegtransit.com/stops/60249,60249,Southbound Pembina at North Drive,0,60249
49.8429444534,,-97.1535693039,https://winnipegtransit.com/stops/60248,60248,Southbound Pembina at Southwood,0,60248
49.8413273268,,-97.1531301916,https://winnipegtransit.com/stops/60245,60245,Northbound Pembina at Oakenwald,0,60245
49.8426049615,,-97.1531510505,https://winnipegtransit.com/stops/60247,60247,Northbound Pembina at Riverwood,0,60247
49.8407263534,,-97.1532365444,https://winnipegtransit.com/stops/60246,60246,Southbound Pembina at McGillivray,0,60246
49.8363110077,,-97.1504980999,https://winnipegtransit.com/stops/60240,60240,Northbound Pembina at Fletcher,0,60240
49.8392961235,,-97.1521088304,https://winnipegtransit.com/stops/60243,60243,Southbound Pembina at Waller,0,60243
49.8395335158,,-97.1517659783,https://winnipegtransit.com/stops/60242,60242,Northbound Pembina at Waller,0,60242
49.7953003985,,-97.1571468344,https://winnipegtransit.com/stops/60069,60069,Northbound Pembina at Dalhousie North,0,60069
49.7951128613,,-97.1566676055,https://winnipegtransit.com/stops/60068,60068,Eastbound Dalhousie at Pembina East,0,60068
49.8442930052,,-97.1277709193,https://winnipegtransit.com/stops/60799,60799,Eastbound South at Wildwood J,0,60799
49.8448377747,,-97.1286401095,https://winnipegtransit.com/stops/60798,60798,Eastbound South at Wildwood I,0,60798
49.7898861731,,-97.1543789827,https://winnipegtransit.com/stops/60061,60061,Northbound Baylor at Killarney,0,60061
49.7902510772,,-97.1546985746,https://winnipegtransit.com/stops/60060,60060,Westbound Killarney at Baylor,0,60060
49.7895919902,,-97.1562380768,https://winnipegtransit.com/stops/60063,60063,Eastbound Killarney at Pembina East,0,60063
49.7897892799,,-97.1545077129,https://winnipegtransit.com/stops/60062,60062,Southbound Baylor at Killarney,0,60062
49.8451950965,,-97.130712819,https://winnipegtransit.com/stops/60797,60797,Eastbound South at Wildwood H,0,60797
49.845243311,,-97.1342580257,https://winnipegtransit.com/stops/60796,60796,Eastbound South at Wildwood St,0,60796
49.7939677876,,-97.1576281749,https://winnipegtransit.com/stops/60067,60067,Southbound Pembina at Bairdmore,0,60067
49.7925944952,,-97.1572495455,https://winnipegtransit.com/stops/60066,60066,Northbound Pembina at Greencrest,0,60066
49.8944362705,,-97.2105455769,https://winnipegtransit.com/stops/20098,20098,Eastbound Ellice at Berry,0,20098
49.8946630681,,-97.2124169507,https://winnipegtransit.com/stops/20099,20099,Westbound Ellice at Marjorie,0,20099
49.8942167539,,-97.2033410396,https://winnipegtransit.com/stops/20090,20090,Eastbound Ellice at Century,0,20090
49.8944387056,,-97.2048922975,https://winnipegtransit.com/stops/20091,20091,Westbound Ellice at Century West,0,20091
49.894274156,,-97.2053022014,https://winnipegtransit.com/stops/20092,20092,Eastbound Ellice at Century West,0,20092
49.8945134756,,-97.2073958673,https://winnipegtransit.com/stops/20093,20093,Westbound Ellice at King Edward,0,20093
49.8943613533,,-97.2080280883,https://winnipegtransit.com/stops/20094,20094,Eastbound Ellice at King Edward,0,20094
49.8945766196,,-97.2097327847,https://winnipegtransit.com/stops/20095,20095,Westbound Ellice at Berry,0,20095
49.8948568102,,-97.2098198851,https://winnipegtransit.com/stops/20096,20096,Northbound Berry at Ellice,0,20096
49.8946710363,,-97.2100216983,https://winnipegtransit.com/stops/20097,20097,Southbound Berry at Ellice,0,20097
49.8907944555,,-97.20075313,https://winnipegtransit.com/stops/10369,10369,Northbound St James at St. Matthews,0,10369
49.9040454169,,-97.1315585975,https://winnipegtransit.com/stops/10368,10368,Eastbound Higgins at Maple,0,10368
49.8813520254,,-97.2014800329,https://winnipegtransit.com/stops/10365,10365,Northbound St James at Portage,0,10365
49.88777497,,-97.2009350205,https://winnipegtransit.com/stops/10367,10367,Northbound St James at Maroons,0,10367
49.8849273694,,-97.2011801008,https://winnipegtransit.com/stops/10366,10366,Northbound St James at Ness North,0,10366
49.9379842018,,-97.0701783647,https://winnipegtransit.com/stops/40566,40566,Eastbound Springfield at Brian,0,40566
49.90444362,,-97.1333815883,https://winnipegtransit.com/stops/10363,10363,Westbound Higgins at Main,0,10363
49.9088330003,,-97.0472180752,https://winnipegtransit.com/stops/40892,40892,Northbound Peguis at Prairie Crocus,0,40892
49.9079989054,,-97.0473631893,https://winnipegtransit.com/stops/40893,40893,Southbound Peguis at Prairie Crocus,0,40893
49.90069214,,-97.0504016647,https://winnipegtransit.com/stops/40890,40890,Northbound Peguis at Cal Gardner,0,40890
49.9044466212,,-97.0474091455,https://winnipegtransit.com/stops/40891,40891,Northbound Peguis at Ravelston,0,40891
49.9115041293,,-97.0471937562,https://winnipegtransit.com/stops/40896,40896,Northbound Peguis at Prairie Crocus North,0,40896
49.9111748254,,-97.0474020662,https://winnipegtransit.com/stops/40897,40897,Southbound Peguis at Prairie Crocus North,0,40897
49.9001569353,,-97.0512030943,https://winnipegtransit.com/stops/40894,40894,Southbound Peguis at Almey,0,40894
49.8974605741,,-97.0534701409,https://winnipegtransit.com/stops/40895,40895,Southbound Peguis at Regent,0,40895
49.8937599823,,-97.1884593963,https://winnipegtransit.com/stops/10501,10501,Eastbound Ellice at Valour,0,10501
49.8939880064,,-97.1903862944,https://winnipegtransit.com/stops/10500,10500,Westbound Ellice at Strathcona,0,10500
49.8977820037,,-97.1954523432,https://winnipegtransit.com/stops/10503,10503,Southbound Empress at Sargent,0,10503
49.8939170063,,-97.1881471885,https://winnipegtransit.com/stops/10502,10502,Westbound Ellice at Valour,0,10502
49.8938280316,,-97.1853378802,https://winnipegtransit.com/stops/10505,10505,Westbound Ellice at Clifton,0,10505
49.893670143,,-97.1855944333,https://winnipegtransit.com/stops/10504,10504,Eastbound Ellice at Clifton,0,10504
49.8936134983,,-97.1837029068,https://winnipegtransit.com/stops/10507,10507,Eastbound Ellice at Erin,0,10507
49.8937925973,,-97.1842252929,https://winnipegtransit.com/stops/10506,10506,Westbound Ellice at Erin,0,10506
49.9041530327,,-97.1675557035,https://winnipegtransit.com/stops/10417,10417,Westbound Notre Dame at Arlington,0,10417
49.9048063717,,-97.1701910319,https://winnipegtransit.com/stops/10415,10415,Eastbound Notre Dame at Burnell,0,10415
49.8950560255,,-97.0156921846,https://winnipegtransit.com/stops/40098,40098,Eastbound Regent at Hoka,0,40098
49.8934725634,,-97.0156735944,https://winnipegtransit.com/stops/40099,40099,Westbound Pandora at Hoka,0,40099
49.8951976692,,-97.0124140931,https://winnipegtransit.com/stops/40092,40092,Westbound Regent at Madeline,0,40092
49.8950341982,,-97.0123233383,https://winnipegtransit.com/stops/40093,40093,Eastbound Regent at Madeline,0,40093
49.9008233082,,-97.0126285364,https://winnipegtransit.com/stops/40090,40090,Westbound Kildare at Madeline,0,40090
49.9006950756,,-97.0124945441,https://winnipegtransit.com/stops/40091,40091,Eastbound Kildare at Madeline,0,40091
49.9007157099,,-97.015794203,https://winnipegtransit.com/stops/40096,40096,Eastbound Kildare at Hoka,0,40096
49.8952165422,,-97.016660322,https://winnipegtransit.com/stops/40097,40097,Westbound Regent at Hoka,0,40097
49.89345002,,-97.0122631155,https://winnipegtransit.com/stops/40094,40094,Westbound Pandora at Madeline,0,40094
49.90083741,,-97.0165969306,https://winnipegtransit.com/stops/40095,40095,Westbound Kildare at Hoka,0,40095
49.9061593327,,-97.1738445596,https://winnipegtransit.com/stops/10411,10411,Westbound Notre Dame at Ingersoll,0,10411
49.9067081611,,-97.1755647939,https://winnipegtransit.com/stops/10410,10410,Westbound Notre Dame at Garfield,0,10410
49.9126180144,,-97.0658561571,https://winnipegtransit.com/stops/40236,40236,Eastbound Concordia at Concordia Hospital,0,40236
49.9347087097,,-97.0701001893,https://winnipegtransit.com/stops/40541,40541,Eastbound Edison at De Graff,0,40541
49.934814721,,-97.0699844663,https://winnipegtransit.com/stops/40542,40542,Westbound Edison at De Graff,0,40542
49.9127507569,,-97.0657254799,https://winnipegtransit.com/stops/40235,40235,Westbound Concordia at Concordia Hospital,0,40235
49.9010431688,,-97.072975834,https://winnipegtransit.com/stops/40232,40232,Eastbound Talbot at Clyde,0,40232
49.9250580998,,-97.0577925683,https://winnipegtransit.com/stops/40233,40233,Westbound McLeod at Stefanie,0,40233
49.899019274,,-97.0735160181,https://winnipegtransit.com/stops/40230,40230,Eastbound Nairn at Panet West,0,40230
49.901109289,,-97.072625044,https://winnipegtransit.com/stops/40231,40231,Westbound Talbot at Clyde,0,40231
49.9372011242,,-97.0766344374,https://winnipegtransit.com/stops/40548,40548,Westbound Edison at De Fehr,0,40548
49.9383373723,,-97.0800594892,https://winnipegtransit.com/stops/40549,40549,Westbound Edison at Rothesay,0,40549
49.9082737172,,-97.0691081006,https://winnipegtransit.com/stops/40238,40238,Westbound Prevette at Prevette Loop,0,40238
49.8858911558,,-97.0126154157,https://winnipegtransit.com/stops/40239,40239,Eastbound Dugald at Bates East,0,40239
49.7793154086,,-97.2040107366,https://winnipegtransit.com/stops/62038,62038,Westbound Skyline at Kilroy,0,62038
49.8799257796,,-97.2040525402,https://winnipegtransit.com/stops/20200,20200,Westbound Portage at Century,0,20200
49.8862677417,,-97.1639451669,https://winnipegtransit.com/stops/11108,11108,Eastbound Broadway at Portage,0,11108
49.8859255911,,-97.1610902746,https://winnipegtransit.com/stops/11109,11109,Westbound Broadway at Maryland,0,11109
49.903636464,,-97.1542890876,https://winnipegtransit.com/stops/11102,11102,Eastbound William at Furby,0,11102
49.9037780774,,-97.154144414,https://winnipegtransit.com/stops/11103,11103,Westbound William at Furby,0,11103
49.8853632775,,-97.1693114395,https://winnipegtransit.com/stops/11100,11100,Northbound Arlington at Portage South,0,11100
49.8942712449,,-97.1480046177,https://winnipegtransit.com/stops/11106,11106,Westbound Ellice at Edmonton,0,11106
49.8843722181,,-97.1852052397,https://winnipegtransit.com/stops/11107,11107,Southbound Erin at Portage,0,11107
49.8949230308,,-97.1443314889,https://winnipegtransit.com/stops/11104,11104,Eastbound Ellice at Donald,0,11104
49.8950774135,,-97.1444230373,https://winnipegtransit.com/stops/11105,11105,Westbound Ellice at Donald,0,11105
49.9559600023,,-97.1413447111,https://winnipegtransit.com/stops/30341,30341,Eastbound Templeton at Meredith,0,30341
49.9579929763,,-97.1838747276,https://winnipegtransit.com/stops/30616,30616,Southbound Mandalay at Playgreen,0,30616
49.9550226097,,-97.1384251692,https://winnipegtransit.com/stops/30343,30343,Eastbound Templeton at Garden Park,0,30343
49.9600380409,,-97.1829333032,https://winnipegtransit.com/stops/30614,30614,Southbound Mandalay at Jefferson,0,30614
49.9559939643,,-97.1373002345,https://winnipegtransit.com/stops/30345,30345,Southbound Garden Park at Beecher,0,30345
49.9560171223,,-97.1370623273,https://winnipegtransit.com/stops/30344,30344,Northbound Garden Park at Beecher,0,30344
49.9544216207,,-97.1323837881,https://winnipegtransit.com/stops/30347,30347,Southbound Sinclair at Beecher,0,30347
49.954311277,,-97.1322347009,https://winnipegtransit.com/stops/30346,30346,Northbound Sinclair at Beecher,0,30346
49.9517582885,,-97.1340063651,https://winnipegtransit.com/stops/30349,30349,Northbound Sinclair at Ambassador,0,30349
49.9512640877,,-97.1345970315,https://winnipegtransit.com/stops/30348,30348,Southbound Sinclair at Ambassador,0,30348
49.9549980161,,-97.1816033934,https://winnipegtransit.com/stops/30619,30619,Westbound Adsum at Citadel,0,30619
49.9564838173,,-97.1840012205,https://winnipegtransit.com/stops/30618,30618,Southbound Mandalay at Anglia,0,30618
49.8787891924,,-97.0333970907,https://winnipegtransit.com/stops/50875,50875,Northbound De Baets at Paquin South,0,50875
49.8775780605,,-97.0325276133,https://winnipegtransit.com/stops/50874,50874,Northbound De Baets at Camiel Sys North,0,50874
49.8815948404,,-97.0365265933,https://winnipegtransit.com/stops/50876,50876,Northbound De Baets at Paquin,0,50876
49.8843237278,,-97.0489590746,https://winnipegtransit.com/stops/50871,50871,Westbound De Baets at Mazenod,0,50871
49.8837986759,,-97.0444975947,https://winnipegtransit.com/stops/50870,50870,Westbound De Baets at Beghin,0,50870
49.8779314973,,-97.0464885166,https://winnipegtransit.com/stops/50873,50873,Eastbound Camiel Sys at Beghin East,0,50873
49.8822760303,,-97.0496819882,https://winnipegtransit.com/stops/50872,50872,Southbound Mazenod at Waters Business Park,0,50872
49.8460805703,,-97.1393308693,https://winnipegtransit.com/stops/60270,60270,Eastbound Oakenwald at Point Road,0,60270
49.9327100738,,-97.0662224003,https://winnipegtransit.com/stops/47013,47013,Northbound Gateway at Burnett,0,47013
49.9172226508,,-97.0858298566,https://winnipegtransit.com/stops/47012,47012,Northbound Gateway at Fleming,0,47012
49.9111137086,,-97.1026891249,https://winnipegtransit.com/stops/47011,47011,Eastbound Chalmers at Watt,0,47011
49.9115152228,,-96.979705835,https://winnipegtransit.com/stops/47010,47010,Southbound Redonda at Summerlea,0,47010
49.9171562617,,-97.0861668255,https://winnipegtransit.com/stops/47017,47017,Southbound Gateway at Fleming,0,47017
49.9325116988,,-97.0667320114,https://winnipegtransit.com/stops/47016,47016,Southbound Gateway at Burnett,0,47016
49.9354350646,,-97.0629637443,https://winnipegtransit.com/stops/47015,47015,Southbound Gateway at Springfield,0,47015
49.9357391926,,-97.0623244182,https://winnipegtransit.com/stops/47014,47014,Northbound Gateway at Springfield,0,47014
49.9109626226,,-97.1033497179,https://winnipegtransit.com/stops/47018,47018,Southbound Watt at Chalmers,0,47018
49.9361146575,,-97.2248892393,https://winnipegtransit.com/stops/30965,30965,Southbound Eagle at Oak Point,0,30965
49.936138638,,-97.2246932525,https://winnipegtransit.com/stops/30964,30964,Northbound Eagle at Oak Point,0,30964
49.9626755525,,-97.1813420051,https://winnipegtransit.com/stops/30967,30967,Northbound Mandalay at Cannes,0,30967
